learner_id,course_id,learner_rating,short_description
255443,1,2,Dinosaur Planet
890669,1,4,Dinosaur Planet
1989766,1,4,Dinosaur Planet
2315073,1,4,Dinosaur Planet
14756,1,4,Dinosaur Planet
907623,1,3,Dinosaur Planet
991423,1,4,Dinosaur Planet
1604238,1,4,Dinosaur Planet
1027056,1,3,Dinosaur Planet
2025883,1,5,Dinosaur Planet
732936,1,5,Dinosaur Planet
563962,1,5,Dinosaur Planet
799442,1,4,Dinosaur Planet
352635,1,5,Dinosaur Planet
2537543,1,5,Dinosaur Planet
1564395,1,4,Dinosaur Planet
1655178,1,4,Dinosaur Planet
573434,1,4,Dinosaur Planet
1141189,1,4,Dinosaur Planet
383247,1,5,Dinosaur Planet
1763921,1,5,Dinosaur Planet
1943970,1,5,Dinosaur Planet
322009,1,3,Dinosaur Planet
2333817,1,3,Dinosaur Planet
2095681,1,2,Dinosaur Planet
1149588,1,4,Dinosaur Planet
2354740,1,5,Dinosaur Planet
2421360,1,5,Dinosaur Planet
496087,1,2,Dinosaur Planet
2191781,1,1,Dinosaur Planet
1694083,1,4,Dinosaur Planet
818416,1,3,Dinosaur Planet
701960,1,5,Dinosaur Planet
2090477,1,4,Dinosaur Planet
1664010,1,5,Dinosaur Planet
2583822,1,5,Dinosaur Planet
369646,1,5,Dinosaur Planet
2234063,1,4,Dinosaur Planet
259799,1,4,Dinosaur Planet
1077982,1,4,Dinosaur Planet
2631796,1,4,Dinosaur Planet
1122383,1,3,Dinosaur Planet
1508526,1,3,Dinosaur Planet
1600207,1,5,Dinosaur Planet
1283117,1,5,Dinosaur Planet
1727869,1,5,Dinosaur Planet
1522799,1,4,Dinosaur Planet
1394012,1,5,Dinosaur Planet
1558286,1,3,Dinosaur Planet
1155602,1,3,Dinosaur Planet
361066,1,3,Dinosaur Planet
1743210,1,5,Dinosaur Planet
1148389,1,4,Dinosaur Planet
2268101,1,4,Dinosaur Planet
519684,1,5,Dinosaur Planet
767518,1,5,Dinosaur Planet
122197,1,1,Dinosaur Planet
2112162,1,4,Dinosaur Planet
1073367,1,3,Dinosaur Planet
400162,1,5,Dinosaur Planet
1524343,1,5,Dinosaur Planet
741245,1,4,Dinosaur Planet
2563768,1,3,Dinosaur Planet
1406595,1,4,Dinosaur Planet
1137010,1,4,Dinosaur Planet
60343,1,5,Dinosaur Planet
225765,1,4,Dinosaur Planet
2530404,1,3,Dinosaur Planet
437881,1,3,Dinosaur Planet
1935793,1,1,Dinosaur Planet
134001,1,4,Dinosaur Planet
2607300,1,3,Dinosaur Planet
1008986,1,4,Dinosaur Planet
94565,1,4,Dinosaur Planet
828410,1,4,Dinosaur Planet
1805202,1,4,Dinosaur Planet
1922925,1,4,Dinosaur Planet
1435717,1,5,Dinosaur Planet
2277395,1,4,Dinosaur Planet
2305014,1,5,Dinosaur Planet
166041,1,4,Dinosaur Planet
2413320,1,4,Dinosaur Planet
87113,1,2,Dinosaur Planet
722591,1,5,Dinosaur Planet
2291306,1,1,Dinosaur Planet
2010770,1,4,Dinosaur Planet
255383,1,5,Dinosaur Planet
1873429,1,4,Dinosaur Planet
1647618,1,4,Dinosaur Planet
608234,1,5,Dinosaur Planet
42930,1,3,Dinosaur Planet
1462072,1,5,Dinosaur Planet
685565,1,5,Dinosaur Planet
3321,1,3,Dinosaur Planet
2554942,1,4,Dinosaur Planet
1874547,1,4,Dinosaur Planet
2269844,1,5,Dinosaur Planet
34907,1,3,Dinosaur Planet
1779903,1,4,Dinosaur Planet
2576424,1,4,Dinosaur Planet
230112,1,3,Dinosaur Planet
508727,1,3,Dinosaur Planet
1603525,1,3,Dinosaur Planet
172264,1,4,Dinosaur Planet
1182185,1,4,Dinosaur Planet
2275470,1,2,Dinosaur Planet
491531,1,5,Dinosaur Planet
1346432,1,4,Dinosaur Planet
1554712,1,5,Dinosaur Planet
1450941,1,5,Dinosaur Planet
1714116,1,3,Dinosaur Planet
2016488,1,4,Dinosaur Planet
1782762,1,4,Dinosaur Planet
1343170,1,5,Dinosaur Planet
2565752,1,4,Dinosaur Planet
435841,1,3,Dinosaur Planet
2242821,1,5,Dinosaur Planet
638824,1,5,Dinosaur Planet
2256485,1,1,Dinosaur Planet
101597,1,5,Dinosaur Planet
623036,1,5,Dinosaur Planet
1559445,1,5,Dinosaur Planet
1723381,1,5,Dinosaur Planet
1824586,1,4,Dinosaur Planet
2233105,1,4,Dinosaur Planet
682963,1,3,Dinosaur Planet
2529547,1,5,Dinosaur Planet
504620,1,2,Dinosaur Planet
1682104,1,4,Dinosaur Planet
16272,1,4,Dinosaur Planet
2491785,1,5,Dinosaur Planet
978412,1,5,Dinosaur Planet
2054145,1,3,Dinosaur Planet
2444240,1,3,Dinosaur Planet
547732,1,3,Dinosaur Planet
811790,1,5,Dinosaur Planet
31913,1,4,Dinosaur Planet
437111,1,4,Dinosaur Planet
640588,1,4,Dinosaur Planet
2625019,1,3,Dinosaur Planet
2605190,1,5,Dinosaur Planet
915,1,5,Dinosaur Planet
1430587,1,4,Dinosaur Planet
2544219,1,5,Dinosaur Planet
2603381,1,5,Dinosaur Planet
305344,1,1,Dinosaur Planet
2569099,1,1,Dinosaur Planet
2430356,1,4,Dinosaur Planet
885165,1,4,Dinosaur Planet
2380806,1,5,Dinosaur Planet
1512406,1,1,Dinosaur Planet
1774623,1,4,Dinosaur Planet
2226525,1,4,Dinosaur Planet
2537076,1,4,Dinosaur Planet
2060858,1,4,Dinosaur Planet
498469,1,5,Dinosaur Planet
68033,1,4,Dinosaur Planet
1819146,1,5,Dinosaur Planet
2088415,1,4,Dinosaur Planet
473070,1,5,Dinosaur Planet
1823641,1,5,Dinosaur Planet
1839976,1,2,Dinosaur Planet
14924,1,5,Dinosaur Planet
1852606,1,4,Dinosaur Planet
453694,1,5,Dinosaur Planet
921487,1,2,Dinosaur Planet
1022254,1,5,Dinosaur Planet
2464081,1,4,Dinosaur Planet
1228324,1,4,Dinosaur Planet
1563530,1,4,Dinosaur Planet
1181170,1,3,Dinosaur Planet
1357013,1,3,Dinosaur Planet
21722,1,4,Dinosaur Planet
288420,1,5,Dinosaur Planet
1739170,1,5,Dinosaur Planet
2584676,1,3,Dinosaur Planet
2013504,1,4,Dinosaur Planet
1245176,1,4,Dinosaur Planet
269524,1,3,Dinosaur Planet
661344,1,3,Dinosaur Planet
652324,1,3,Dinosaur Planet
2239213,1,3,Dinosaur Planet
863302,1,4,Dinosaur Planet
758850,1,4,Dinosaur Planet
1884755,1,2,Dinosaur Planet
544833,1,3,Dinosaur Planet
1562707,1,1,Dinosaur Planet
810700,1,5,Dinosaur Planet
837756,1,5,Dinosaur Planet
155164,1,4,Dinosaur Planet
493945,1,5,Dinosaur Planet
1565175,1,5,Dinosaur Planet
2005193,1,4,Dinosaur Planet
1605780,1,4,Dinosaur Planet
1294335,1,2,Dinosaur Planet
608576,1,4,Dinosaur Planet
659505,1,4,Dinosaur Planet
1604707,1,4,Dinosaur Planet
2630797,1,5,Dinosaur Planet
402266,1,5,Dinosaur Planet
752642,1,3,Dinosaur Planet
1906145,1,4,Dinosaur Planet
389872,1,2,Dinosaur Planet
1462866,1,2,Dinosaur Planet
1952116,1,4,Dinosaur Planet
54774,1,4,Dinosaur Planet
1776980,1,5,Dinosaur Planet
1494196,1,5,Dinosaur Planet
253794,1,5,Dinosaur Planet
1569513,1,3,Dinosaur Planet
596728,1,2,Dinosaur Planet
1107588,1,1,Dinosaur Planet
1133763,1,3,Dinosaur Planet
1398076,1,4,Dinosaur Planet
1178171,1,4,Dinosaur Planet
984369,1,3,Dinosaur Planet
2618594,1,4,Dinosaur Planet
1653834,1,4,Dinosaur Planet
2322840,1,3,Dinosaur Planet
2207647,1,4,Dinosaur Planet
1994111,1,4,Dinosaur Planet
1824044,1,4,Dinosaur Planet
2255037,1,3,Dinosaur Planet
2056022,1,3,Dinosaur Planet
1458179,1,4,Dinosaur Planet
1508350,1,4,Dinosaur Planet
1168571,1,5,Dinosaur Planet
766489,1,3,Dinosaur Planet
1424199,1,5,Dinosaur Planet
2054180,1,3,Dinosaur Planet
448902,1,5,Dinosaur Planet
1547173,1,3,Dinosaur Planet
1751103,1,4,Dinosaur Planet
121073,1,5,Dinosaur Planet
2609436,1,4,Dinosaur Planet
1398626,1,2,Dinosaur Planet
1311231,1,3,Dinosaur Planet
2279000,1,3,Dinosaur Planet
236921,1,5,Dinosaur Planet
2566259,1,5,Dinosaur Planet
758937,1,4,Dinosaur Planet
2260684,1,4,Dinosaur Planet
1190829,1,4,Dinosaur Planet
136106,1,3,Dinosaur Planet
344753,1,3,Dinosaur Planet
568930,1,5,Dinosaur Planet
206115,1,4,Dinosaur Planet
2390644,1,3,Dinosaur Planet
2078679,1,5,Dinosaur Planet
1682651,1,4,Dinosaur Planet
386915,1,4,Dinosaur Planet
972136,1,3,Dinosaur Planet
1806515,1,3,Dinosaur Planet
11589,1,3,Dinosaur Planet
2118461,1,5,Dinosaur Planet
444411,1,3,Dinosaur Planet
691108,1,4,Dinosaur Planet
332401,1,3,Dinosaur Planet
1278488,1,4,Dinosaur Planet
358776,1,4,Dinosaur Planet
387418,1,1,Dinosaur Planet
872408,1,4,Dinosaur Planet
646098,1,4,Dinosaur Planet
396595,1,5,Dinosaur Planet
1366860,1,4,Dinosaur Planet
1046882,1,3,Dinosaur Planet
470861,1,5,Dinosaur Planet
1455257,1,4,Dinosaur Planet
1274780,1,3,Dinosaur Planet
379184,1,4,Dinosaur Planet
1273630,1,4,Dinosaur Planet
492291,1,3,Dinosaur Planet
145873,1,3,Dinosaur Planet
1388284,1,5,Dinosaur Planet
712610,1,4,Dinosaur Planet
1116065,1,1,Dinosaur Planet
660499,1,1,Dinosaur Planet
1918987,1,4,Dinosaur Planet
1357894,1,3,Dinosaur Planet
190418,1,3,Dinosaur Planet
1060658,1,3,Dinosaur Planet
1443203,1,4,Dinosaur Planet
1772839,1,5,Dinosaur Planet
2385774,1,3,Dinosaur Planet
1059319,1,3,Dinosaur Planet
831775,1,4,Dinosaur Planet
881346,1,5,Dinosaur Planet
1066317,1,4,Dinosaur Planet
13651,1,3,Dinosaur Planet
208920,1,4,Dinosaur Planet
308753,1,5,Dinosaur Planet
2564257,1,3,Dinosaur Planet
565041,1,4,Dinosaur Planet
1602153,1,4,Dinosaur Planet
173930,1,4,Dinosaur Planet
202811,1,3,Dinosaur Planet
353369,1,3,Dinosaur Planet
1201176,1,4,Dinosaur Planet
2047577,1,3,Dinosaur Planet
685113,1,4,Dinosaur Planet
1686060,1,5,Dinosaur Planet
151004,1,5,Dinosaur Planet
2126192,1,3,Dinosaur Planet
1981464,1,4,Dinosaur Planet
1862581,1,4,Dinosaur Planet
1255780,1,5,Dinosaur Planet
1962300,1,3,Dinosaur Planet
1515355,1,3,Dinosaur Planet
1001779,1,4,Dinosaur Planet
2093105,1,3,Dinosaur Planet
1123959,1,3,Dinosaur Planet
1876297,1,5,Dinosaur Planet
1364481,1,4,Dinosaur Planet
998236,1,5,Dinosaur Planet
328415,1,3,Dinosaur Planet
1347129,1,4,Dinosaur Planet
1117062,1,4,Dinosaur Planet
1033930,1,3,Dinosaur Planet
45117,1,5,Dinosaur Planet
1005769,1,5,Dinosaur Planet
712609,1,4,Dinosaur Planet
740495,1,4,Dinosaur Planet
2497991,1,4,Dinosaur Planet
1017324,1,4,Dinosaur Planet
120491,1,5,Dinosaur Planet
1645794,1,4,Dinosaur Planet
1658790,1,3,Dinosaur Planet
2451020,1,4,Dinosaur Planet
1878798,1,4,Dinosaur Planet
1790903,1,4,Dinosaur Planet
1254683,1,1,Dinosaur Planet
874943,1,5,Dinosaur Planet
121456,1,4,Dinosaur Planet
1140108,1,4,Dinosaur Planet
515436,1,1,Dinosaur Planet
272689,1,5,Dinosaur Planet
1247177,1,3,Dinosaur Planet
263240,1,3,Dinosaur Planet
2539549,1,3,Dinosaur Planet
2565654,1,5,Dinosaur Planet
334701,1,3,Dinosaur Planet
42921,1,3,Dinosaur Planet
2011399,1,5,Dinosaur Planet
433945,1,5,Dinosaur Planet
2151149,1,4,Dinosaur Planet
1415954,1,2,Dinosaur Planet
1086360,1,3,Dinosaur Planet
2419258,1,4,Dinosaur Planet
2380848,1,5,Dinosaur Planet
1550216,1,1,Dinosaur Planet
596533,1,5,Dinosaur Planet
287901,1,5,Dinosaur Planet
188613,1,4,Dinosaur Planet
1654508,1,3,Dinosaur Planet
1313126,1,5,Dinosaur Planet
51334,1,4,Dinosaur Planet
2374451,1,4,Dinosaur Planet
2031093,1,4,Dinosaur Planet
548064,1,5,Dinosaur Planet
946102,1,5,Dinosaur Planet
1790158,1,4,Dinosaur Planet
1403184,1,3,Dinosaur Planet
1535440,1,4,Dinosaur Planet
1426604,1,4,Dinosaur Planet
1815755,1,5,Dinosaur Planet
2059652,2,4,Isle of Man TT 2004 Review
1666394,2,3,Isle of Man TT 2004 Review
1759415,2,4,Isle of Man TT 2004 Review
1959936,2,5,Isle of Man TT 2004 Review
998862,2,4,Isle of Man TT 2004 Review
2625420,2,2,Isle of Man TT 2004 Review
573975,2,3,Isle of Man TT 2004 Review
392722,2,4,Isle of Man TT 2004 Review
1401650,2,4,Isle of Man TT 2004 Review
988104,2,3,Isle of Man TT 2004 Review
977632,2,4,Isle of Man TT 2004 Review
2557870,2,4,Isle of Man TT 2004 Review
1793899,2,5,Isle of Man TT 2004 Review
1340535,2,5,Isle of Man TT 2004 Review
1888322,2,5,Isle of Man TT 2004 Review
1283598,2,3,Isle of Man TT 2004 Review
1784150,2,4,Isle of Man TT 2004 Review
2271251,2,5,Isle of Man TT 2004 Review
65932,2,3,Isle of Man TT 2004 Review
1828884,2,5,Isle of Man TT 2004 Review
1878728,2,4,Isle of Man TT 2004 Review
1922778,2,3,Isle of Man TT 2004 Review
1176404,2,4,Isle of Man TT 2004 Review
2265116,2,3,Isle of Man TT 2004 Review
1078701,2,4,Isle of Man TT 2004 Review
1832577,2,4,Isle of Man TT 2004 Review
748922,2,5,Isle of Man TT 2004 Review
1013802,2,1,Isle of Man TT 2004 Review
1131325,2,2,Isle of Man TT 2004 Review
2244378,2,4,Isle of Man TT 2004 Review
494639,2,2,Isle of Man TT 2004 Review
636262,2,1,Isle of Man TT 2004 Review
1903158,2,4,Isle of Man TT 2004 Review
220427,2,4,Isle of Man TT 2004 Review
2439493,2,1,Isle of Man TT 2004 Review
2225116,2,4,Isle of Man TT 2004 Review
1445632,2,5,Isle of Man TT 2004 Review
2592823,2,4,Isle of Man TT 2004 Review
1288603,2,5,Isle of Man TT 2004 Review
2556926,2,3,Isle of Man TT 2004 Review
1190070,2,4,Isle of Man TT 2004 Review
1312846,2,3,Isle of Man TT 2004 Review
2226229,2,3,Isle of Man TT 2004 Review
1563935,2,1,Isle of Man TT 2004 Review
69809,2,5,Isle of Man TT 2004 Review
1349753,2,3,Isle of Man TT 2004 Review
785768,2,3,Isle of Man TT 2004 Review
426476,2,5,Isle of Man TT 2004 Review
810636,2,4,Isle of Man TT 2004 Review
468713,2,5,Isle of Man TT 2004 Review
222290,2,4,Isle of Man TT 2004 Review
349407,2,5,Isle of Man TT 2004 Review
311232,2,2,Isle of Man TT 2004 Review
2596999,2,4,Isle of Man TT 2004 Review
1025601,2,5,Isle of Man TT 2004 Review
1743759,2,4,Isle of Man TT 2004 Review
2385553,2,5,Isle of Man TT 2004 Review
1374216,2,1,Isle of Man TT 2004 Review
526466,2,4,Isle of Man TT 2004 Review
2648861,2,3,Isle of Man TT 2004 Review
1210631,2,3,Isle of Man TT 2004 Review
2314531,2,4,Isle of Man TT 2004 Review
618272,2,1,Isle of Man TT 2004 Review
2532807,2,3,Isle of Man TT 2004 Review
412535,2,4,Isle of Man TT 2004 Review
1315005,2,4,Isle of Man TT 2004 Review
1358911,2,5,Isle of Man TT 2004 Review
507603,2,1,Isle of Man TT 2004 Review
1507649,2,5,Isle of Man TT 2004 Review
845529,2,5,Isle of Man TT 2004 Review
1479907,2,5,Isle of Man TT 2004 Review
236271,2,2,Isle of Man TT 2004 Review
2422676,2,3,Isle of Man TT 2004 Review
1636093,2,5,Isle of Man TT 2004 Review
995594,2,5,Isle of Man TT 2004 Review
1664010,2,4,Isle of Man TT 2004 Review
2431481,2,3,Isle of Man TT 2004 Review
1980668,2,5,Isle of Man TT 2004 Review
402321,2,4,Isle of Man TT 2004 Review
1344564,2,3,Isle of Man TT 2004 Review
1632603,2,3,Isle of Man TT 2004 Review
2567280,2,3,Isle of Man TT 2004 Review
1623166,2,3,Isle of Man TT 2004 Review
521932,2,4,Isle of Man TT 2004 Review
105086,2,5,Isle of Man TT 2004 Review
2072554,2,5,Isle of Man TT 2004 Review
2231529,2,3,Isle of Man TT 2004 Review
2103439,2,2,Isle of Man TT 2004 Review
261764,2,1,Isle of Man TT 2004 Review
193476,2,5,Isle of Man TT 2004 Review
1576540,2,4,Isle of Man TT 2004 Review
1783594,2,5,Isle of Man TT 2004 Review
503334,2,4,Isle of Man TT 2004 Review
183903,2,5,Isle of Man TT 2004 Review
2606799,2,1,Isle of Man TT 2004 Review
1236127,2,4,Isle of Man TT 2004 Review
2375962,2,3,Isle of Man TT 2004 Review
2212071,2,3,Isle of Man TT 2004 Review
1252841,2,3,Isle of Man TT 2004 Review
247898,2,5,Isle of Man TT 2004 Review
970975,2,3,Isle of Man TT 2004 Review
305344,2,1,Isle of Man TT 2004 Review
1581186,2,4,Isle of Man TT 2004 Review
1129620,2,3,Isle of Man TT 2004 Review
584750,2,3,Isle of Man TT 2004 Review
11409,2,5,Isle of Man TT 2004 Review
1875495,2,2,Isle of Man TT 2004 Review
1403217,2,2,Isle of Man TT 2004 Review
2147527,2,1,Isle of Man TT 2004 Review
2418486,2,4,Isle of Man TT 2004 Review
1476323,2,5,Isle of Man TT 2004 Review
2345723,2,4,Isle of Man TT 2004 Review
2640085,2,5,Isle of Man TT 2004 Review
1803154,2,2,Isle of Man TT 2004 Review
1251170,2,2,Isle of Man TT 2004 Review
527491,2,4,Isle of Man TT 2004 Review
391517,2,4,Isle of Man TT 2004 Review
1398626,2,3,Isle of Man TT 2004 Review
828919,2,5,Isle of Man TT 2004 Review
196494,2,5,Isle of Man TT 2004 Review
715897,2,5,Isle of Man TT 2004 Review
268917,2,2,Isle of Man TT 2004 Review
41422,2,4,Isle of Man TT 2004 Review
1806515,2,3,Isle of Man TT 2004 Review
2118461,2,4,Isle of Man TT 2004 Review
387418,2,1,Isle of Man TT 2004 Review
2019055,2,5,Isle of Man TT 2004 Review
348960,2,1,Isle of Man TT 2004 Review
1167731,2,4,Isle of Man TT 2004 Review
2468831,2,5,Isle of Man TT 2004 Review
219925,2,4,Isle of Man TT 2004 Review
1025193,2,5,Isle of Man TT 2004 Review
630887,2,5,Isle of Man TT 2004 Review
1461435,2,1,Isle of Man TT 2004 Review
1838586,2,1,Isle of Man TT 2004 Review
1515430,2,3,Isle of Man TT 2004 Review
1807053,2,5,Isle of Man TT 2004 Review
1172326,2,5,Isle of Man TT 2004 Review
1785842,2,3,Isle of Man TT 2004 Review
803752,2,3,Isle of Man TT 2004 Review
1581265,2,3,Isle of Man TT 2004 Review
515436,2,1,Isle of Man TT 2004 Review
1824543,2,4,Isle of Man TT 2004 Review
1283204,2,3,Isle of Man TT 2004 Review
1272122,2,5,Isle of Man TT 2004 Review
1025579,3,4,Character
712664,3,5,Character
1331154,3,4,Character
2632461,3,3,Character
44937,3,5,Character
656399,3,4,Character
439011,3,1,Character
1436762,3,3,Character
1644750,3,3,Character
2031561,3,4,Character
616720,3,4,Character
2467008,3,4,Character
975874,3,5,Character
701730,3,2,Character
1614320,3,4,Character
115498,3,3,Character
931626,3,2,Character
699878,3,4,Character
1694958,3,3,Character
66414,3,5,Character
2519847,3,5,Character
948069,3,3,Character
67315,3,4,Character
704249,3,4,Character
454417,3,4,Character
1995318,3,3,Character
2158448,3,5,Character
574843,3,5,Character
714960,3,4,Character
620771,3,2,Character
253876,3,4,Character
1632700,3,4,Character
603277,3,3,Character
79160,3,4,Character
1859725,3,4,Character
283774,3,5,Character
1983667,3,2,Character
2267507,3,4,Character
1813349,3,4,Character
2424721,3,3,Character
1275804,3,4,Character
1204327,3,4,Character
2143489,3,1,Character
672980,3,5,Character
166100,3,4,Character
2537764,3,5,Character
1650301,3,2,Character
553931,3,4,Character
214166,3,3,Character
6689,3,4,Character
109089,3,5,Character
1854303,3,1,Character
525003,3,5,Character
2312349,3,4,Character
188416,3,3,Character
2213550,3,4,Character
24344,3,4,Character
2344483,3,4,Character
531155,3,4,Character
1959707,3,3,Character
2120279,3,5,Character
1977959,3,4,Character
21983,3,4,Character
2173816,3,1,Character
78931,3,5,Character
2145227,3,4,Character
2463079,3,3,Character
1286051,3,3,Character
958104,3,4,Character
489962,3,3,Character
2297863,3,4,Character
958382,3,4,Character
248932,3,4,Character
1756658,3,3,Character
2579794,3,4,Character
1628475,3,4,Character
206809,3,5,Character
1333,3,4,Character
445828,3,2,Character
2079559,3,5,Character
1007809,3,4,Character
1562675,3,1,Character
1477923,3,4,Character
44783,3,3,Character
52540,3,1,Character
2436327,3,2,Character
1830211,3,4,Character
1857979,3,2,Character
1198785,3,2,Character
870391,3,2,Character
2164676,3,4,Character
1281996,3,4,Character
1853885,3,4,Character
2646060,3,3,Character
709342,3,4,Character
1195585,3,5,Character
1319527,3,5,Character
1478381,3,4,Character
1658752,3,3,Character
41371,3,5,Character
